url,title_hint,date_hint,tag,data_source,wayback_ts
https://www.bleepingcomputer.com/news/security/crypto-atm-giant-bitcoin-depot-says-hackers-stole-36-million-from-its-wallets/,Hackers steal $3.6 million from crypto ATM giant Bitcoin Depot,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/drift-280m-crypto-theft-linked-to-6-month-in-person-operation/,Drift $280M crypto theft linked to 6-month in-person operation,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/drift-loses-280-million-north-korean-hackers-seize-security-council-powers/,Drift loses $280 million as North Korean hackers seize Security Council powers,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hacker-charged-with-stealing-53-million-from-uranium-crypto-exchange/,Hacker charged with stealing $53 million from Uranium crypto exchange,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/bitrefill-blames-north-korean-lazarus-group-for-cyberattack/,Bitrefill blames North Korean Lazarus group for cyberattack,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/new-darksword-ios-exploit-used-in-infostealer-attack-on-iphones/,New DarkSword iOS exploit used in infostealer attack on iPhones,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/appsflyer-web-sdk-used-to-spread-crypto-stealer-javascript-code/,AppsFlyer Web SDK hijacked to spread crypto-stealing JavaScript code,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/new-beatbanker-android-malware-poses-as-starlink-app-to-hijack-devices/,New BeatBanker Android malware poses as Starlink app to hijack devices,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/fbi-arrests-suspect-linked-to-46m-crypto-theft-from-us-marshals/,FBI arrests suspect linked to $46M crypto theft from US Marshals,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/quicklens-chrome-extension-steals-crypto-shows-clickfix-attack/,"QuickLens Chrome extension steals crypto, shows ClickFix attack",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/48m-in-crypto-stolen-after-korean-tax-agency-exposes-wallet-seed/,$4.8M in crypto stolen after Korean tax agency exposes wallet seed,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/pastebin-comments-push-clickfix-javascript-attack-to-hijack-crypto-swaps/,Pastebin comments push ClickFix JavaScript attack to hijack crypto swaps,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/fake-job-recruiters-hide-malware-in-developer-coding-challenges/,Fake job recruiters hide malware in developer coding challenges,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/north-korean-hackers-use-new-macos-malware-in-crypto-theft-attacks/,North Korean hackers use new macOS malware in crypto-theft attacks,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/step-finance-says-compromised-execs-devices-led-to-40m-crypto-theft/,Step Finance says compromised execs' devices led to $40M crypto theft,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/cryptocurrency-theft-attacks-traced-to-2022-lastpass-breach/,Cryptocurrency theft attacks traced to 2022 LastPass breach,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/new-glassworm-malware-wave-targets-macs-with-trojanized-crypto-wallets/,New GlassWorm malware wave targets Macs with trojanized crypto wallets,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hackers-drain-39m-from-unleash-protocol-after-multisig-hijack/,Hackers drain $3.9M from Unleash Protocol after multisig hijack,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hacker-arrested-for-kmsauto-malware-campaign-with-28-million-downloads/,Hacker arrested for KMSAuto malware campaign with 2.8 million downloads,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/trust-wallet-says-7-million-crypto-theft-attack-drained-2-596-wallets/,"Trust Wallet says 2,596 wallets drained in $7 million crypto theft attack",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/former-coinbase-support-agent-arrested-for-helping-hackers/,Former Coinbase support agent arrested for helping hackers,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/amazon-ongoing-cryptomining-campaign-uses-hacked-aws-accounts/,Amazon: Ongoing cryptomining campaign uses hacked AWS accounts,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/police-takes-down-cryptomixer-cryptocurrency-mixing-service/,Police takes down Cryptomixer cryptocurrency mixing service,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/samourai-cryptomixer-founders-sent-to-prison-for-laundering-over-237-million/,Crypto mixer founders sent to prison for laundering over $237 million,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/california-man-admits-to-laundering-crypto-stolen-in-230m-heist/,California man admits to laundering crypto stolen in $230M heist,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/five-plead-guilty-to-helping-north-koreans-infiltrate-us-firms/,Five plead guilty to helping North Koreans infiltrate US firms,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/new-indonesianfoods-spammer-floods-npm-with-150-000-packages/,"New ‘IndonesianFoods’ spammer floods npm with 150,000 packages",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/us-treasury-sanctions-north-korean-bankers-linked-to-cybercrime-it-worker-fraud/,"US sanctions North Korean bankers linked to cybercrime, IT worker fraud",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/cryptocurrency/hacker-steals-over-120-million-from-balancer-defi-crypto-protocol/,Hacker steals over $120 million from Balancer DeFi crypto protocol,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/cryptocurrency/north-korean-hackers-stole-over-2-billion-in-crypto-this-year/,North Korean hackers stole over $2 billion in crypto this year,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/uk-convicts-bitcoin-queen-in-worlds-largest-cryptocurrency-seizure/,"UK convicts ""Bitcoin Queen"" in world’s largest cryptocurrency seizure",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/malicious-rust-packages-on-cratesio-steal-crypto-wallet-keys/,Malicious Rust packages on Crates.io steal crypto wallet keys,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/verified-steam-game-steals-streamers-cancer-treatment-donations/,Verified Steam game steals streamer's cancer treatment donations,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/canada-dismantles-tradeogre-exchange-seizes-40-million-in-crypto/,"Canada dismantles TradeOgre exchange, seizes $40 million in crypto",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hackers-left-empty-handed-after-massive-npm-supply-chain-attack/,Hackers left empty-handed after massive NPM supply-chain attack,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/brokewell-android-malware-delivered-through-fake-tradingview-ads/,Brokewell Android malware delivered through fake TradingView ads,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/legal/us-targets-north-korean-it-worker-army-with-new-sanctions/,US targets North Korean IT worker army with new sanctions,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/nebraska-man-gets-1-year-in-prison-for-35m-cryptojacking-scheme/,Nebraska man gets 1 year in prison for $3.5M cryptojacking scheme,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/us-sanctions-grinex-crypto-exchange-garantexs-successor/,"US sanctions Grinex crypto-exchange, successor to Garantex",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/us-govt-seizes-1-million-in-crypto-from-blacksuit-ransomware-gang/,US govt seizes $1 million in crypto from BlackSuit ransomware gang,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/wave-of-150-crypto-draining-extensions-hits-firefox-add-on-store/,Wave of 150 crypto-draining extensions hits Firefox add-on store,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/samourai-cryptomixer-founders-pled-guilty-to-laundering-money-for-cybercriminals/,Cryptomixer founders pled guilty to laundering money for cybercriminals,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/ctm360-spots-malicious-fraudontok-campaign-targeting-tiktok-shop-users/,CTM360 spots Malicious ‘FraudOnTok’ Campaign Targeting TikTok Shop users,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/fbi-seizes-24m-in-bitcoin-from-new-chaos-ransomware-operation/,FBI seizes $2.4M in Bitcoin from new Chaos ransomware operation,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/new-koske-linux-malware-hides-in-cute-panda-images/,New Koske Linux malware hides in cute panda images,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hacker-steals-27-million-in-bigone-exchange-crypto-breach/,Hacker steals $27 million in BigONE exchange crypto breach,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/malicious-vscode-extension-in-cursor-ide-led-to-500k-crypto-theft/,Malicious VSCode extension in Cursor IDE led to $500K crypto theft,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/employee-gets-920-for-credentials-used-in-140-million-bank-heist/,Employee gets $920 for credentials used in $140 million bank heist,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/dozens-of-fake-wallet-add-ons-flood-firefox-store-to-drain-crypto/,Dozens of fake wallet add-ons flood Firefox store to drain crypto,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/us-disrupts-north-korean-it-worker-laptop-farm-scheme-in-16-states/,"US disrupts North Korean IT worker ""laptop farm"" scheme in 16 states",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/trezors-support-platform-abused-in-crypto-theft-phishing-attacks/,Trezor’s support platform abused in crypto theft phishing attacks,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/malware-on-google-play-app-store-stole-your-photos-and-crypto/,"Malware on Google Play, Apple App Store stole your photos—and crypto",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/coinmarketcap-briefly-hacked-to-drain-crypto-wallets-via-fake-web3-popup/,CoinMarketCap briefly hacked to drain crypto wallets via fake Web3 popup,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/bitopro-exchange-links-lazarus-hackers-to-11-million-crypto-heist/,BitoPro exchange links Lazarus hackers to $11 million crypto heist,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/legal/us-recovers-225-million-of-crypto-stolen-in-investment-scams/,US recovers $225 million of crypto stolen in investment scams,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/pro-israel-hackers-hit-irans-nobitex-exchange-burn-90m-in-crypto/,"Pro-Israel hackers hit Iran's Nobitex exchange, burn $90M in crypto",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/north-korean-hackers-deepfake-execs-in-zoom-call-to-spread-mac-malware/,North Korean hackers deepfake execs in Zoom call to spread Mac malware,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hacker-arrested-for-breaching-5-000-hosting-accounts-to-mine-crypto/,"Hacker arrested for breaching 5,000 hosting accounts to mine crypto",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/coinbase-breach-tied-to-bribed-taskus-support-agents-in-india/,Coinbase breach tied to bribed TaskUs support agents in India,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/mozilla-launches-new-system-to-detect-firefox-crypto-drainer-add-ons/,Mozilla launches new system to detect Firefox crypto drainer add-ons,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/dark-partners-cybercrime-gang-fuels-large-scale-crypto-heists/,Dark Partners cybercrime gang fuels large-scale crypto heists,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hacker-steals-223-million-in-cetus-protocol-cryptocurrency-heist/,Hacker steals $223 million in Cetus Protocol cryptocurrency heist,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hackers-use-fake-ledger-apps-to-steal-mac-users-seed-phrases/,Hackers use fake Ledger apps to steal Mac users’ seed phrases,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/legal/israel-arrests-new-suspect-behind-nomad-bridge-190m-crypto-hack/,Israel arrests new suspect behind Nomad Bridge $190M crypto hack,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/us-charges-12-more-suspects-linked-to-230-million-crypto-theft/,US charges 12 more suspects linked to $230 million crypto theft,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/germany-takes-down-exch-cryptocurrency-exchange-seizes-servers/,"Germany takes down eXch cryptocurrency exchange, seizes servers",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/malicious-pypi-packages-abuse-gmail-websockets-to-hijack-systems/,"Malicious PyPI packages abuse Gmail, websockets to hijack systems",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/cryptocurrency/grinex-exchange-suspected-rebrand-of-sanctioned-garantex-crypto-firm/,Grinex exchange suspected rebrand of sanctioned Garantex crypto firm,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/hackers-abuse-zoom-remote-control-feature-for-crypto-theft-attacks/,Hackers abuse Zoom remote control feature for crypto-theft attacks,,cryptocurrency,live,
