doc_id,date,published_year,published_month,source,fraud_tags,fraud_signals,title,url,body_1,body_short,body_length
066cb769c69b43,2025-01-17,2025,1,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud"", ""cybercrime""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Got a text about unpaid tolls? It’s probably a scam,https://consumer.ftc.gov/consumer-alerts/2025/01/got-text-about-unpaid-tolls-its-probably-scam,"Whether you’ve driven through a toll recently or not, you might’ve gotten a text saying you owe money for unpaid tolls. It’s probably a scam. Scammers are pretending to be tolling agencies from coast to coast and sending texts demanding money. Learn how the scam works so you can avoid it. You get a text out of the blue that says you have unpaid tolls and need to pay immediately. The scammy text might show a dollar amount for how much you supposedly owe and include a link that takes you to a page to enter your bank or credit card info — but it’s a phishing scam . Not only is the scammer trying to steal your money, but if you click the link, they could get your personal info (like your driver’s license number) — and even steal your identity . To avoid a text scam like this: Don’t click on any links in, or respond to, unexpected texts. Scammers want you to react quickly, but it’s best to stop and check it out. Check to see if the text is legit. Reach out to the state’s tolling agency using a phone number or website you know is real — not the info from the text. Report and delete unwanted text messages. Use your phone’s “report junk” option to report unwanted texts to your messaging app or forward them to 7726 (SPAM). Once you’ve checked it out and reported it, delete the text. Learn more about spotting and avoiding text scams at ftc.gov/textscams . Image","Whether you’ve driven through a toll recently or not, you might’ve gotten a text saying you owe money for unpaid tolls. It’s probably a scam. Scammers are pretending to be tolling agencies from coast to coast and sending texts demanding money. Learn how the scam works so you can avoid it. You get a text out of the blue that says you have unpaid tolls and need to pay immediately. The scammy text might show a dollar amount for how much you supposedly owe and include a link that takes you to a page to enter your bank or credit card info — but it’s a phishing scam . Not only is the scammer trying to steal your money, but if you click the link, they could get your personal info (like your driver’s license number) — and even steal your identity . To avoid a text scam like this: Don’t click on any links in, or respond to, unexpected texts. Scammers want you to react quickly, but it’s best to stop and check it out. Check to see if the text is legit. Reach out to the state’s tolling agency usin",1373
50407131e107e1,2025-01-13,2025,1,FTC Consumer Advice - Consumer Alerts,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Ever joined a business opportunity to make big money? We want to hear from you,https://consumer.ftc.gov/consumer-alerts/2025/01/ever-joined-business-opportunity-make-big-money-we-want-hear-you,"Have you ever joined a multi-level marketing program (MLM) where you sold products to consumers? Or recruited others to do the same? Maybe someone’s pitched you money-making opportunities like business coaching, or another type of business investment? Did they tell you how much money you’d earn — and did those claims add up? Want to tell us more? Here’s your chance (actually, three chances). The FTC is considering new rules aimed at curbing false earnings claims by promoters of MLMs and money-making opportunities — and we want to hear from you about these proposed rules. Will the proposals help the FTC protect you? Would they discourage illegal behavior by businesses? What changes would help? Here’s how to participate: One proposed rule would make it illegal for money-making opportunities (like business coaching or investment opportunities) to misrepresent earnings. To comment, check out the proposed rule . Another proposed rule would prohibit MLMs from misrepresenting earnings to potential participants. It would also require MLMs to back up earnings claims with information — in writing — upon request. To comment, check out the proposed rule . The third is a chance to weigh in on whether the FTC should propose additional rule requirements for the MLM industry — like requiring MLMs to provide information about typical earnings whenever they make earnings claims, or imposing a waiting period before recruits can join or pay any money to the MLM. To comment, check out the advance notice of proposed rulemaking . It’s easy to share your ideas online. Your practical, real-world insights about these FTC proposals will help make sure the rules work for people. You’ll have 60 days to review and comment on each proposal on Regulations.gov. That 60-day period starts from the date the proposals are published in the Federal Register — check back for the link when it’s live. We hope you’ll weigh in.","Have you ever joined a multi-level marketing program (MLM) where you sold products to consumers? Or recruited others to do the same? Maybe someone’s pitched you money-making opportunities like business coaching, or another type of business investment? Did they tell you how much money you’d earn — and did those claims add up? Want to tell us more? Here’s your chance (actually, three chances). The FTC is considering new rules aimed at curbing false earnings claims by promoters of MLMs and money-making opportunities — and we want to hear from you about these proposed rules. Will the proposals help the FTC protect you? Would they discourage illegal behavior by businesses? What changes would help? Here’s how to participate: One proposed rule would make it illegal for money-making opportunities (like business coaching or investment opportunities) to misrepresent earnings. To comment, check out the proposed rule . Another proposed rule would prohibit MLMs from misrepresenting earnings to pote",1917
4d078e036f18c5,2025-01-10,2025,1,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",The very picture of public service,https://consumer.ftc.gov/consumer-alerts/2025/01/very-picture-public-service,"When, over many years, an agency finds itself repeatedly turning to the same person — to share ideas, to find out what’s going on in the community, to make connections — it seems overdue to give that person an award. And many thanks. Now, the thanks have come regularly: from the FTC’s offices in Cleveland and in D.C. But today is all about the award: specifically, the FTC’s Bureau of Consumer Protection Partner Award for Sheryl Harris, Director of the Cuyahoga County Department of Consumer Affairs in Ohio. So, let’s talk about Sheryl, who regularly carries out creative and novel ideas to combat scammers. Her Scam Squad brings together Cleveland-area nonprofits, social services agencies, county agencies, and state, local, and federal law enforcement – including her partners in Cleveland’s East Central Regional Office of the FTC. Their goal? To alert Cuyahoga County residents about scams, encourage reporting, and share those reports with the agency best suited to investigate them. Sheryl has also been a champion of the FTC’s Consumer Sentinel Network — a database accessible by thousands of law enforcement agencies nationwide. Sheryl leads her team in creating clear and plain language scam alerts and getting them into residents’ hands in innovative ways — including the county’s Ready Notify text message alert system . In fact, it was back in the days of Sheryl’s consumer column for the Cleveland Plain Dealer that DC-based FTC-ers first sat up and took note: of her writing, her insights, her reach into the community, and her ability to get people’s attention on urgent","When, over many years, an agency finds itself repeatedly turning to the same person — to share ideas, to find out what’s going on in the community, to make connections — it seems overdue to give that person an award. And many thanks. Now, the thanks have come regularly: from the FTC’s offices in Cleveland and in D.C. But today is all about the award: specifically, the FTC’s Bureau of Consumer Protection Partner Award for Sheryl Harris, Director of the Cuyahoga County Department of Consumer Affairs in Ohio. So, let’s talk about Sheryl, who regularly carries out creative and novel ideas to combat scammers. Her Scam Squad brings together Cleveland-area nonprofits, social services agencies, county agencies, and state, local, and federal law enforcement – including her partners in Cleveland’s East Central Regional Office of the FTC. Their goal? To alert Cuyahoga County residents about scams, encourage reporting, and share those reports with the agency best suited to investigate them. Sheryl",1590
ff48187734c7bc,2025-01-08,2025,1,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud"", ""identity_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Identity Theft Awareness Week 2025 is coming!,https://consumer.ftc.gov/consumer-alerts/2025/01/identity-theft-awareness-week-2025-coming,"Image Are you interested in learning more about how to protect yourself from identity theft? Check out Identity Theft Awareness Week . During the week, the FTC and its partners will host free webinars and other events to talk about how to spot, avoid, report, and recover from identity theft. Mark your calendars. Identity Theft Awareness Week starts Monday, January 27! Identity theft can happen to anyone and can take many forms. Someone could open a credit card or utility account in your name, or use your information to get a loan, a job, or medical care. They might even file taxes in your name to get your refund. Identity Theft Awareness Week is an excellent opportunity to learn and talk about identity theft to help protect yourself, your family, and your friends. Here are some ways you can participate in and support your community during Identity Theft Awareness Week: Visit the Identity Theft Awareness Week 2025 website to find out about scheduled events you can participate in. Get information in multiple languages about how to spot, avoid, and report identity theft at ftc.gov/languages and share it in your community. Watch and share videos on social media in English , Spanish , Chinese , and Korean . Share images before and during Identity Theft Awareness Week on your social media to help gather support and attention. Order publications , including bookmarks and one-page flyers, and share them with people you know or place them at places of worship and libraries where people can find them. Keep an eye out for updates on the Identity Theft Awareness Week events at ftc.gov/IDTheftWeek ! Whether you’re chatting with friends and family, posting on social media, or speaking at a community group meeting, talking about identity theft can help protect you and your community. Search Terms identity theft scam","Image Are you interested in learning more about how to protect yourself from identity theft? Check out Identity Theft Awareness Week . During the week, the FTC and its partners will host free webinars and other events to talk about how to spot, avoid, report, and recover from identity theft. Mark your calendars. Identity Theft Awareness Week starts Monday, January 27! Identity theft can happen to anyone and can take many forms. Someone could open a credit card or utility account in your name, or use your information to get a loan, a job, or medical care. They might even file taxes in your name to get your refund. Identity Theft Awareness Week is an excellent opportunity to learn and talk about identity theft to help protect yourself, your family, and your friends. Here are some ways you can participate in and support your community during Identity Theft Awareness Week: Visit the Identity Theft Awareness Week 2025 website to find out about scheduled events you can participate in. Get in",1832
24162ea3f6fb77,2025-01-07,2025,1,FTC Consumer Advice - Consumer Alerts,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Taking the guesswork out of gigs,https://consumer.ftc.gov/consumer-alerts/2025/01/taking-guesswork-out-gigs,"Say you’re looking for ways to make extra cash and see an ad for a gig doing lawn or handy work, house cleaning, or assembling furniture. What they promise you’ll make per hour sounds good. When you complete the work, you expect to make what you saw advertised, right? But the FTC says that’s not what happened for most people who signed up for gigs on the Handy Technologies platform. The FTC says Handy’s ads displayed an inflated hourly rate that most people weren’t likely to make. Other ads claimed you could get paid right away but didn’t disclose a fee would be deducted to expedite payments. Handy, now owned by Angi Services, also charged gig workers fines for incomplete jobs if a customer didn’t properly cancel or let them do the work. The FTC says Handy failed to clearly explain how gig workers could avoid those fines. To settle the case, Handy will clearly explain how workers can avoid all possible fines, fees, and charges — before people sign up for a gig. The company will also pay $2.95 million to the FTC for consumer refunds. Are you thinking about becoming a gig worker? Here’s how to evaluate the opportunity: Research the company online. Read about how it pays workers and any other conditions of the job. Understand any charges or penalties that may be deducted from your pay and how to avoid them. Consult with other gig workers. Ask them about their experiences, income, and expenses. Check earning claims. Find out if you’ll be paid hourly or by gig. Get a breakdown of your earnings when you’re on the job to see if you’re getting paid what they promised. Do you suspect a company is not delivering on its hourly earnings promises or unfairly deducting money from your pay? Tell the FTC at ReportFraud.ftc.gov . Image","Say you’re looking for ways to make extra cash and see an ad for a gig doing lawn or handy work, house cleaning, or assembling furniture. What they promise you’ll make per hour sounds good. When you complete the work, you expect to make what you saw advertised, right? But the FTC says that’s not what happened for most people who signed up for gigs on the Handy Technologies platform. The FTC says Handy’s ads displayed an inflated hourly rate that most people weren’t likely to make. Other ads claimed you could get paid right away but didn’t disclose a fee would be deducted to expedite payments. Handy, now owned by Angi Services, also charged gig workers fines for incomplete jobs if a customer didn’t properly cancel or let them do the work. The FTC says Handy failed to clearly explain how gig workers could avoid those fines. To settle the case, Handy will clearly explain how workers can avoid all possible fines, fees, and charges — before people sign up for a gig. The company will also pa",1748
07ba81339411ba,2025-01-06,2025,1,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud"", ""identity_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Got a package you didn’t order? It’s probably a scam,https://consumer.ftc.gov/consumer-alerts/2025/01/got-package-you-didnt-order-its-probably-scam,"What could be better than opening the mailbox or the front door and finding an unexpected package? Free gifts might seem like fun — but when an unexpected package lands on your doorstep, it may come with a higher cost than you expected. Scammers are sending people fake “luxury” items like rings, beauty products, and even Bluetooth speakers. This is sometimes called a “brushing scam,” so called because it’s “brushing up” — or increasing — the scammer’s sales. How does it work? Scammers or sellers of knock-off merchandise find your address or other personal information online. They send you goods you never ordered and use your information to write fake online reviews about their products in your name — which helps them boost sales. “Who cares if they write a fake review in my name?” you might say. Well, if you got a package you didn’t order, it means someone likely has your personal information — and undoing the potential harm from identity theft could cost you time and money. If you got an unexpected package you didn’t order: Change passwords on all your online shopping accounts in case they were compromised. If the package came from Amazon or another online marketplace, send the platform a message so they can investigate removing the seller. Check your credit weekly for free at AnnualCreditReport.com to monitor the information in your credit report and check for signs of identity theft . Don’t contact the sender . If you search online for the sender and reach out, anyone who responds will likely try to get more sensitive information from you to try to steal your money. Got a package you didn’t order? Keep the merchandise and report fake reviews and scams to the FTC at ReportFraud.ftc.gov .","What could be better than opening the mailbox or the front door and finding an unexpected package? Free gifts might seem like fun — but when an unexpected package lands on your doorstep, it may come with a higher cost than you expected. Scammers are sending people fake “luxury” items like rings, beauty products, and even Bluetooth speakers. This is sometimes called a “brushing scam,” so called because it’s “brushing up” — or increasing — the scammer’s sales. How does it work? Scammers or sellers of knock-off merchandise find your address or other personal information online. They send you goods you never ordered and use your information to write fake online reviews about their products in your name — which helps them boost sales. “Who cares if they write a fake review in my name?” you might say. Well, if you got a package you didn’t order, it means someone likely has your personal information — and undoing the potential harm from identity theft could cost you time and money. If you got",1718
7f32c5980281c0,2025-01-03,2025,1,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",What to know before you upgrade your phone. And how to protect your new one,https://consumer.ftc.gov/consumer-alerts/2025/01/what-know-you-upgrade-your-phone-how-protect-your-new-one,"Image It’s that time of year when ads enticing you to upgrade your mobile phone seem to be everywhere you turn. If you’re thinking about upgrading your phone, here are four easy steps to remove your personal information from your phone before you trade it in. Save your information. Whether you’re going to trade in, sell, or donate your phone, start by backing up your data . You’ll need this copy when you set up a new phone. Remove SIM and SD cards. If your phone has a SIM card , remove it because it may have your personal information on it. If you’re keeping your phone number, ask if you can transfer your SIM card to the new phone. If you’re not going to reuse the SIM card, destroy it. If your phone has an SD storage card, remove it, too. Unlink accounts connected to the device. If you use multi-factor authentication to log in to any accounts, remove your phone from the list of trusted devices for those accounts. And double check that your phone is no longer connected to your online accounts. Here’s how to unlink the phone from your Microsoft , Apple , and Google Erase your personal information. Finally, restore your phone to the factory settings . That’ll erase all your personal information, like your account numbers, passwords, messages, videos, and photos. Once you set up your new device, set it to automatically lock when you’re not using it, keep it up to date, and back up your data. Check out Three ways to protect the personal info on your phone for details on how to do that. If you use an authenticator app to log into your accounts, set up the app on your new phone. And finally, if you’re not trading in or selling your phone, learn about where you can recycle it . Search Terms scam personal information mobile","Image It’s that time of year when ads enticing you to upgrade your mobile phone seem to be everywhere you turn. If you’re thinking about upgrading your phone, here are four easy steps to remove your personal information from your phone before you trade it in. Save your information. Whether you’re going to trade in, sell, or donate your phone, start by backing up your data . You’ll need this copy when you set up a new phone. Remove SIM and SD cards. If your phone has a SIM card , remove it because it may have your personal information on it. If you’re keeping your phone number, ask if you can transfer your SIM card to the new phone. If you’re not going to reuse the SIM card, destroy it. If your phone has an SD storage card, remove it, too. Unlink accounts connected to the device. If you use multi-factor authentication to log in to any accounts, remove your phone from the list of trusted devices for those accounts. And double check that your phone is no longer connected to your online ac",1744
340fcbdea6c4e3,2024-12-30,2024,12,FTC Consumer Advice - Consumer Alerts,"[""cybercrime""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [""(877) 382-4357""], ""ip_addresses"": [], ""crypto_wallets"": []}",Stay ahead of scammers in 2025,https://consumer.ftc.gov/consumer-alerts/2024/12/stay-ahead-scammers-2025,"With scammers targeting our entire life savings with their schemes, we all need to be alert and know how to detect their latest tricks. Something as simple as talking about scams you know about is a great way to help you and your community stay protected. And being part of this solution doesn’t require training or a lot of time! The FTC has free materials and information on hundreds of different scams both in print and online. Here are a few ideas to help you become a fraud fighter. Learn more about what scammers say and do. Start at consumer.ftc.gov where you’ll find articles, consumer alerts, and advice to help you spot and avoid scams. Check out resources in multiple languages. If you know people who prefer to get information in their native language, ftc.gov/languages has materials in more than a dozen languages. Get print materials to share with your community. Go to ftc.gov/BulkOrder and order free resources on a variety of consumer topics. Delivery is also free. Keep up with the latest. Sign up for FTC consumer alerts at ftc.gov/ConsumerAlerts to get email updates on recent scams, announcements, and advice. Share what you know . Have a conversation, leave FTC materials where people will see them, or post on social media. Are you part of a group? Consider using Pass It On or Pásalo presentations, complete with notes and supporting materials, to start a conversation about scams. All FTC content is in the public domain, which means there’s no copyright or permission needed to use it. Please remember the FTC wants to hear about scams in any language, even if you didn’t lose money. Report in English at ReportFraud.ftc.gov — or in Spanish at ReporteFraude.ftc.gov . To report in other languages, call (877) 382-4357 and press 3 to speak to an interpreter in your preferred language. Scams All Scams Phishing Scams Avoiding and Reporting Scams Scams Against Older Adults Gift Card Scams Business Impersonators FTC Impersonators Government Impersonators Phone Scams","With scammers targeting our entire life savings with their schemes, we all need to be alert and know how to detect their latest tricks. Something as simple as talking about scams you know about is a great way to help you and your community stay protected. And being part of this solution doesn’t require training or a lot of time! The FTC has free materials and information on hundreds of different scams both in print and online. Here are a few ideas to help you become a fraud fighter. Learn more about what scammers say and do. Start at consumer.ftc.gov where you’ll find articles, consumer alerts, and advice to help you spot and avoid scams. Check out resources in multiple languages. If you know people who prefer to get information in their native language, ftc.gov/languages has materials in more than a dozen languages. Get print materials to share with your community. Go to ftc.gov/BulkOrder and order free resources on a variety of consumer topics. Delivery is also free. Keep up with the",1992
d5a2ebb295deb8,2024-12-26,2024,12,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [""(877) 382-4357""], ""ip_addresses"": [], ""crypto_wallets"": []}",Detect immigration scams that start on social media,https://consumer.ftc.gov/consumer-alerts/2024/12/detect-immigration-scams-start-social-media,"Scammers are impersonating attorneys and law firms, offering immigration services on social media. The posts on Facebook and other platforms might be in English or your preferred language. If you press like or leave a comment, they’ll contact you and guarantee you’ll get a work permit, green card, or citizenship — but it’s a scam. How do you spot and avoid the scammers? The elaborate scam often starts with an offer to help you with immigration paperwork. Next, they ask you to send them money using Western Union or Zelle. In return, they say they’ll supposedly get you an appointment with U.S. Citizenship and Immigration Services (USCIS). People who paid report having virtual appointments on Zoom or WhatsApp with a “USCIS officer” in uniform — all part of the scam. The truth? Some immigration proceedings are now virtual, but applicants get their appointments by mail or through their MyUSCIS account , never on messenger apps. To protect yourself and others from immigration scams: Go to USCIS.gov for legitimate immigration information. If you have a pending application or petition, check your case status online. Recognize fake government websites. Even if a page looks legit, if the address doesn’t end with .gov, it isn’t a government website. Know what types of payment USCIS accepts for filing fees . Anyone who asks you pay USCIS a different way is a scammer. Share what you know. Forward this alert to people in immigrant communities. Tell them to check out ftc.gov/immigration for advice on how to find real immigration help and avoid scams targeting immigrants. Have you spotted an immigration scam or think you may have paid a scammer? Tell the FTC at ReportFraud.ftc.gov — or in Spanish at ReporteFraude.ftc.gov . To report in other languages, call (877) 382-4357 and press 3 to speak to an interpreter in your preferred language. Image Search Terms immigration Scams All Scams Scams Against Immigrants","Scammers are impersonating attorneys and law firms, offering immigration services on social media. The posts on Facebook and other platforms might be in English or your preferred language. If you press like or leave a comment, they’ll contact you and guarantee you’ll get a work permit, green card, or citizenship — but it’s a scam. How do you spot and avoid the scammers? The elaborate scam often starts with an offer to help you with immigration paperwork. Next, they ask you to send them money using Western Union or Zelle. In return, they say they’ll supposedly get you an appointment with U.S. Citizenship and Immigration Services (USCIS). People who paid report having virtual appointments on Zoom or WhatsApp with a “USCIS officer” in uniform — all part of the scam. The truth? Some immigration proceedings are now virtual, but applicants get their appointments by mail or through their MyUSCIS account , never on messenger apps. To protect yourself and others from immigration scams: Go to US",1925
7a7dfd54d60597,2024-12-23,2024,12,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud"", ""crypto_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",’Tis the season of taking for scammers,https://consumer.ftc.gov/consumer-alerts/2024/12/tis-season-taking-scammers,"You’re probably getting emails, texts, and calls asking for end-of-year donations. It’s the season of giving, after all. Scammers know this is a popular time to donate, so they’re out there, too, trying to trick people into giving to them instead of a real charity. To make sure the charity you picked is legit and your money will support programs you care about: Do some research. Search the charity’s name plus “complaint,” “review,” “rating,” or “scam.” Use these organizations to research charities. And if you’re looking to donate through a crowdfunding page, watch for scams there , too. Pay by check or credit card , which is safer. And if a charity insists you pay with cryptocurrency, by wiring money through Western Union or MoneyGram, with a payment app, or with a gift card, it’s likely a scam. Check how much of your donation goes to the program you want to support. Ask anyone who calls asking for a donation. Then verify that information on the charity’s website. Some fundraising efforts can be expensive. If a high percentage of what you donate goes to fundraising, it leaves the charity with little money to spend on its actual programs. Check if it’s tax deductible. One pitch you might hear a lot: “Give before December 31 st to get a tax deduction for 2024.” But that’s only true if the charity is listed in the IRS Tax Exempt Organizational Search Tool . Remember that donations to individuals and PACs are not tax deductible. Spotted a charity scam? Tell the FTC at ReportFraud.ftc.gov . Image","You’re probably getting emails, texts, and calls asking for end-of-year donations. It’s the season of giving, after all. Scammers know this is a popular time to donate, so they’re out there, too, trying to trick people into giving to them instead of a real charity. To make sure the charity you picked is legit and your money will support programs you care about: Do some research. Search the charity’s name plus “complaint,” “review,” “rating,” or “scam.” Use these organizations to research charities. And if you’re looking to donate through a crowdfunding page, watch for scams there , too. Pay by check or credit card , which is safer. And if a charity insists you pay with cryptocurrency, by wiring money through Western Union or MoneyGram, with a payment app, or with a gift card, it’s likely a scam. Check how much of your donation goes to the program you want to support. Ask anyone who calls asking for a donation. Then verify that information on the charity’s website. Some fundraising effo",1516
e70c6a60618170,2024-12-20,2024,12,FTC Consumer Advice - Consumer Alerts,"[""identity_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Looking ahead to the new year,https://consumer.ftc.gov/consumer-alerts/2024/12/looking-ahead-new-year,"For many, December means spending lots of money on presents, food, travel, and other things to get you through the end of the year. And after we stretch our wallets, January’s often for taking stock and planning for the year to come. If that’s true for you, here are some things to hopefully save you time as you transition from holiday festivities to financial goals in the new year. Are you: Trying to stay on top of your credit? Check your credit reports to make sure there’s nothing on there you don’t recognize. (If there is, it could be a sign of identity theft .) And if your credit’s not what you’d like it to be, take steps to improve it . Saving for something big, or wanting to build more of a nest egg? Here’s a budget worksheet to track how much you’re taking in and how much you’re spending. Wanting to tackle your debt? Learn about steps to take yourself , how to get help , and what to know if you’re getting calls from debt collectors . Looking for more? The FTC’s consumer.gov site has tools to help you in the new year and beyond. Get the basics on these and other","For many, December means spending lots of money on presents, food, travel, and other things to get you through the end of the year. And after we stretch our wallets, January’s often for taking stock and planning for the year to come. If that’s true for you, here are some things to hopefully save you time as you transition from holiday festivities to financial goals in the new year. Are you: Trying to stay on top of your credit? Check your credit reports to make sure there’s nothing on there you don’t recognize. (If there is, it could be a sign of identity theft .) And if your credit’s not what you’d like it to be, take steps to improve it . Saving for something big, or wanting to build more of a nest egg? Here’s a budget worksheet to track how much you’re taking in and how much you’re spending. Wanting to tackle your debt? Learn about steps to take yourself , how to get help , and what to know if you’re getting calls from debt collectors . Looking for more? The FTC’s consumer.gov site ",1083
a5d5521f707a23,2024-12-19,2024,12,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Check out gift cards before you buy them,https://consumer.ftc.gov/consumer-alerts/2024/12/check-out-gift-cards-you-buy-them,"Doing some holiday shopping? Here’s a type of gift card scam to look out for: scammers can get the gift card number and PIN before you buy the card. So if gift cards are on your holiday shopping list, keep reading. Scammers sometimes tamper with gift cards in store displays. They might remove the protective stickers from gift cards or even scratch off the back. That way, they can steal the card numbers and PIN. With those numbers, a scammer can get any money you put on a gift card — even if they don’t physically have the card. They just wait for you to load money on the card and — poof! — it’s gone. If you’re buying gift cards this holiday season: Check for signs of tampering. If it looks like someone scratched off the back of a gift card or removed any stickers, tell a cashier or manager. Scammers might tamper with gift cards in batches, so if you see something suspicious on one card, consider looking at a different store. Pay by credit card if you can. You get the most protections when you pay with a credit card. If you run into problems and file a chargeback, your credit card will investigate and you might get your money back. Keep copies of the gift card and store receipt. If the gift card doesn’t work or doesn’t have any money on it, the number on the card and store receipt will help you report to the gift card company . The sooner you report, the better. You can also report fraud to the FTC. Report gift card scams at ReportFraud.ftc.gov . Learn more about this and other gift card scams at ftc.gov/giftcards .","Doing some holiday shopping? Here’s a type of gift card scam to look out for: scammers can get the gift card number and PIN before you buy the card. So if gift cards are on your holiday shopping list, keep reading. Scammers sometimes tamper with gift cards in store displays. They might remove the protective stickers from gift cards or even scratch off the back. That way, they can steal the card numbers and PIN. With those numbers, a scammer can get any money you put on a gift card — even if they don’t physically have the card. They just wait for you to load money on the card and — poof! — it’s gone. If you’re buying gift cards this holiday season: Check for signs of tampering. If it looks like someone scratched off the back of a gift card or removed any stickers, tell a cashier or manager. Scammers might tamper with gift cards in batches, so if you see something suspicious on one card, consider looking at a different store. Pay by credit card if you can. You get the most protections wh",1539
6edb9a89c3d518,2024-12-16,2024,12,FTC Consumer Advice - Consumer Alerts,"[""consumer_fraud"", ""crypto_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Getting a pet? Avoid scams,https://consumer.ftc.gov/consumer-alerts/2024/12/getting-pet-avoid-scams,"During the holidays, adding a dog, cat, or other adorable animal to the family is top of mind for many, and scammers know it. While there are lots of fur babies waiting for their forever home, scammers try to take advantage of the situation by posting fake ads for pets — all designed to take your money and leave you in the doghouse. Here’s what to know. Scammers are posting ads (particularly for puppies), pretending these precious pooches are for sale. You might see these ads online or on streetcorners — sometimes advertising purebred puppies for a few hundred dollars when they often cost thousands — pushing you to act fast before they’ve gone to other homes. The scammer hopes the irresistibly cute puppy picture they posted will be enough to draw you in, and they’ll insist you pay for it up front. But if you pay, not only will you never see that puppy (who might not even exist), but you might also never see that money again. If you’re thinking of getting a furry friend for yourself or a loved one: Do some research. Search online for the name of the seller or business and words like “review,” “scam,” or “complaint.” See what others are saying. Watch how you’re asked to pay. Only scammers say you must pay with gift cards , a payment app , cryptocurrency , or a wire transfer service like Western Union or MoneyGram since it’s hard to get your money back. Find out what to do if you sent money to a scammer . Consider a local rescue or animal shelter. Animals of all breeds and ages are waiting to be adopted. An online search will point you to them, where you’ll be able to adopt for a small fee. If you spot one of these scams, tell the FTC at ReportFraud.ftc.gov . Image Scams Avoiding and Reporting Scams","During the holidays, adding a dog, cat, or other adorable animal to the family is top of mind for many, and scammers know it. While there are lots of fur babies waiting for their forever home, scammers try to take advantage of the situation by posting fake ads for pets — all designed to take your money and leave you in the doghouse. Here’s what to know. Scammers are posting ads (particularly for puppies), pretending these precious pooches are for sale. You might see these ads online or on streetcorners — sometimes advertising purebred puppies for a few hundred dollars when they often cost thousands — pushing you to act fast before they’ve gone to other homes. The scammer hopes the irresistibly cute puppy picture they posted will be enough to draw you in, and they’ll insist you pay for it up front. But if you pay, not only will you never see that puppy (who might not even exist), but you might also never see that money again. If you’re thinking of getting a furry friend for yourself or ",1725
