doc_id,date,published_year,published_month,source,fraud_tags,fraud_signals,title,body_1,body_short,url,body_length
7be28c0eec3afe,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","FBI, Colerain Police, and BCI Announce Safe Rescue of Missing Teen","FBI Cincinnati, the Colerain Police Department, and the Ohio Bureau of Criminal Investigation (BCI) announced that missing teenager Madison Fields has been safely located and rescued in Florida.","FBI Cincinnati, the Colerain Police Department, and the Ohio Bureau of Criminal Investigation (BCI) announced that missing teenager Madison Fields has been safely located and rescued in Florida.",https://www.fbi.gov/contact-us/field-offices/cincinnati/news/fbi-colerain-police-and-bci-announce-safe-rescue-of-missing-teen,194
9c4549ea1cd643,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Man Federally Charged with Assaulting Officers at Dallas Love Field Security Checkpoint,A man has been federally charged with assaulting a federal officer at Dallas Love Field Airport after he punched two TSA officers and seriously injured a Dallas police officer.,A man has been federally charged with assaulting a federal officer at Dallas Love Field Airport after he punched two TSA officers and seriously injured a Dallas police officer.,https://www.fbi.gov/contact-us/field-offices/dallas/news/man-federally-charged-with-assaulting-officers-at-dallas-love-field-security-checkpoint,176
e7945b01641b59,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Antifa Cell Members Convicted in Prairieland ICE Detention Center Shooting,"Nine North Texas Antifa Cell operatives were convicted for their roles in rioting, providing material support to terrorists, attempted murder of an Alvarado police officer and unarmed correctional officers, and other related offenses.","Nine North Texas Antifa Cell operatives were convicted for their roles in rioting, providing material support to terrorists, attempted murder of an Alvarado police officer and unarmed correctional officers, and other related offenses.",https://www.fbi.gov/contact-us/field-offices/dallas/news/antifa-cell-members-convicted-in-prairieland-ice-detention-center-shooting,234
0eeac21bc9a140,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Virginia Man Charged with Illegally Selling the Firearm Used in the Campus Shooting at Old Dominion University,Kenya Mcchell Chapman appeared in federal court and was charged by criminal complaint with dealing in firearms without a license in connection with the March 12 shooting at Old Dominion University (ODU) and with three counts of making false statements during purchases of firearms.,Kenya Mcchell Chapman appeared in federal court and was charged by criminal complaint with dealing in firearms without a license in connection with the March 12 shooting at Old Dominion University (ODU) and with three counts of making false statements during purchases of firearms.,https://www.fbi.gov/news/press-releases/virginia-man-charged-with-illegally-selling-the-firearm-used-in-the-campus-shooting-at-old-dominion-university,281
540e05fc8cb740,2026-03-13,2026,3,FBI - National,"[""identity_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Virginia Man Admits to Identity Theft and Money Laundering,"A Henrico, Virginia, man has admitted to identity theft and money laundering.","A Henrico, Virginia, man has admitted to identity theft and money laundering.",https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/virginia-man-admits-to-identity-theft-and-money-laundering,77
d23fbf63924862,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Ohio Man Indicted for Possessing Contraband in Prison,Sharion Motley-Lipscomb was indicted on one count of possessing contraband in prison.,Sharion Motley-Lipscomb was indicted on one count of possessing contraband in prison.,https://www.fbi.gov/contact-us/field-offices/philadelphia/news/ohio-man-indicted-for-possessing-contraband-in-prison,85
b2578bedeecaea,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Texas Man Sentenced for Monopolizing International Transit Industry, Fixing Prices, and Extorting Competitors","A 59-year-old resident of San Benito, Texas, has been ordered to federal prison and must pay a substantial fine for his role in a long-running and violent conspiracy to monopolize the transmigrante forwarding agency industry in the Los Indios border region near Harlingen and Brownsville in Texas.","A 59-year-old resident of San Benito, Texas, has been ordered to federal prison and must pay a substantial fine for his role in a long-running and violent conspiracy to monopolize the transmigrante forwarding agency industry in the Los Indios border region near Harlingen and Brownsville in Texas.",https://www.fbi.gov/contact-us/field-offices/houston/news/texas-man-sentenced-for-monopolizing-international-transit-industry-fixing-prices-and-extorting-competitors,297
7e08c4f440ccfa,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Boone County Man Sentenced for Distribution of Child Pornography,"A Walton, Kentucky, man, Ronald Knox, 55, was sentenced to 168 months in prison for the distribution of child pornography and possession of child pornography.","A Walton, Kentucky, man, Ronald Knox, 55, was sentenced to 168 months in prison for the distribution of child pornography and possession of child pornography.",https://www.fbi.gov/contact-us/field-offices/louisville/news/boone-county-man-sentenced-for-distribution-of-child-pornography,158
fedc1d2668e848,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Gallatin County Man Sentenced for Distribution of Child Pornography,"A Warsaw, Kentucky, man, David Vonarb, 26, was sentenced to 132 months in prison for the distribution of child pornography.","A Warsaw, Kentucky, man, David Vonarb, 26, was sentenced to 132 months in prison for the distribution of child pornography.",https://www.fbi.gov/contact-us/field-offices/louisville/news/gallatin-county-man-sentenced-for-distribution-of-child-pornography,123
1a64faf86fede1,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Sex Offender Sentenced to Prison After Found in Possession of Child Pornography,A previously convicted sex offender was sentenced to 137 months in prison for possessing child sexual abuse material (CSAM).,A previously convicted sex offender was sentenced to 137 months in prison for possessing child sexual abuse material (CSAM).,https://www.fbi.gov/contact-us/field-offices/kansascity/news/sex-offender-sentenced-to-prison-after-found-in-possession-of-child-pornography,124
36c403d15ea45c,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Illegal Alien and Convicted Felon Sentenced to More Than 15 Years in Prison for Trafficking Cocaine Across U.S.-Mexico Border,A Mexican national has been sentenced to federal prison for illegally entering the United States and then trafficking kilogram-quantities of cocaine.,A Mexican national has been sentenced to federal prison for illegally entering the United States and then trafficking kilogram-quantities of cocaine.,https://www.fbi.gov/contact-us/field-offices/cleveland/news/illegal-alien-and-convicted-felon-sentenced-to-more-than-15-years-in-prison-for-trafficking-cocaine-across-us-mexico-border,149
b284bfa9e9fa21,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Former U.S. Marine Corps Intelligence Analyst Charged with Willful Transmission of National Defense Information,"Seth Chambers, 35, of Texas County, Missouri, has been indicted with two counts of willful transmission of national defense information.","Seth Chambers, 35, of Texas County, Missouri, has been indicted with two counts of willful transmission of national defense information.",https://www.fbi.gov/contact-us/field-offices/kansascity/news/former-us-marine-corps-intelligence-analyst-charged-with-willful-transmission-of-national-defense-information,136
9f788cbcf6e848,2026-03-13,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Smithfield Man Charged with Illegally Selling the Firearm Used in the Campus Shooting at Old Dominion University,"Kenya Mcchell Chapman, 32, of Smithfield, appeared in federal court and was charged by criminal complaint with dealing in firearms without a license.","Kenya Mcchell Chapman, 32, of Smithfield, appeared in federal court and was charged by criminal complaint with dealing in firearms without a license.",https://www.fbi.gov/contact-us/field-offices/norfolk/news/smithfield-man-charged-with-illegally-selling-the-firearm-used-in-the-campus-shooting-at-old-dominion-university,149
a17be5f6010575,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Remarks by Jennifer Runyan, Special Agent in Charge of FBI Detroit, on Temple Israel Synagogue Attack","Remarks delivered by Special Agent in Charge Jennifer Runyan on the March 12, 2026, attack at Temple Israel Synagogue in West Bloomfield, Michigan.","Remarks delivered by Special Agent in Charge Jennifer Runyan on the March 12, 2026, attack at Temple Israel Synagogue in West Bloomfield, Michigan.",https://www.fbi.gov/contact-us/field-offices/detroit/news/remarks-by-fbi-detroit-on-temple-israel-synagogue-attack,147
4f2df53a12a5e7,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Remarks by Dominique Evans, Special Agent in Charge of FBI Norfolk, on Old Dominion University Shooting","Remarks delivered by Special Agent in Charge Dominique Evans on the March 12, 2026, shooting at Old Dominion University in Norfolk, Virginia.","Remarks delivered by Special Agent in Charge Dominique Evans on the March 12, 2026, shooting at Old Dominion University in Norfolk, Virginia.",https://www.fbi.gov/contact-us/field-offices/norfolk/news/remarks-by-fbi-norfolk-on-old-dominion-university-shooting,141
86dd624755bf45,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Two Men Sentenced for Kidnapping St. Louis County Toddler,"Kendal White, one of the men who kidnapped a toddler in St. Louis County, Missouri, in a bid to recover missing guns, was sentenced to 20 years in prison.","Kendal White, one of the men who kidnapped a toddler in St. Louis County, Missouri, in a bid to recover missing guns, was sentenced to 20 years in prison.",https://www.fbi.gov/contact-us/field-offices/stlouis/news/two-men-sentenced-for-kidnapping-st-louis-county-toddler,154
e0e471e9dc71ef,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Two Defendants Involved in Pharmacy Burglary Ring Across Multiple States are Sentenced to Serve a Combined Time of More Than 25 Years in Federal Prison,"Antoinen Dion Hampton and Reginald Tremayne Jackson, both of Houston, Texas, will spend a combined time of 308 months in federal prison for their role in a criminal organization.","Antoinen Dion Hampton and Reginald Tremayne Jackson, both of Houston, Texas, will spend a combined time of 308 months in federal prison for their role in a criminal organization.",https://www.fbi.gov/contact-us/field-offices/littlerock/news/two-defendants-involved-in-pharmacy-burglary-ring-across-multiple-states-are-sentenced-to-serve-a-combined-time-of-more-than-25-years-in-federal-prison,178
571b9d13a0cfa1,2026-03-12,2026,3,FBI - National,"[""cybercrime""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Authorities Dismantle Global Malicious Proxy Service That Deployed Malware and Defrauded Thousands of U.S. Persons, Businesses, and Financial Institutions of Millions of Dollars in Losses","A court-authorized international law enforcement operation led by the U.S. Justice Department disrupted SocksEscort, a residential proxy network.","A court-authorized international law enforcement operation led by the U.S. Justice Department disrupted SocksEscort, a residential proxy network.",https://www.fbi.gov/contact-us/field-offices/sacramento/news/authorities-dismantle-global-malicious-proxy-service-that-deployed-malware-and-defrauded-thousands-of-us-persons-businesses-and-financial-institutions-of-millions-of-dollars-in-losses,145
aa85d4b69c5e9e,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Former St. Louis Building Inspector Accused of $1.6 Million Fraud,A former building inspector has been indicted and accused of steering $1.67 million meant for the repair of decrepit buildings in St. Louis to himself and relatives.,A former building inspector has been indicted and accused of steering $1.67 million meant for the repair of decrepit buildings in St. Louis to himself and relatives.,https://www.fbi.gov/contact-us/field-offices/stlouis/news/former-st-louis-building-inspector-accused-of-16-million-fraud,165
0382c86aafb5b5,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Five Sentenced for Helping Overseas Scammers Defraud Elderly Victims,A man who participated in a scheme that stole millions of dollars from elderly victims in 10 states has been sentenced to four years in prison.,A man who participated in a scheme that stole millions of dollars from elderly victims in 10 states has been sentenced to four years in prison.,https://www.fbi.gov/contact-us/field-offices/stlouis/news/five-sentenced-for-helping-overseas-scammers-defraud-elderly-victims,143
caa993ee10573c,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",U.S. Attorney’s Office and FBI Continue Their Fight Against Sex Trafficking in New York: Pearl River Man and Woman Charged,"Tyron Dumel and Nicole Dumel were arrested in connection with a sex trafficking operation based in Rockland County, New York.","Tyron Dumel and Nicole Dumel were arrested in connection with a sex trafficking operation based in Rockland County, New York.",https://www.fbi.gov/contact-us/field-offices/newyork/news/us-attorneys-office-and-fbi-continue-their-fight-against-sex-trafficking-in-new-york-pearl-river-man-and-woman-charged,125
85794032dbe94e,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Illegal Alien from Mexico Indicted After Agents Seized Large Quantities of Narcotics, Including 22 Pounds of Fentanyl Powder","A federal grand jury in Salt Lake City returned an indictment against an alleged drug trafficker, living in the United States illegally, for multiple drug crimes.","A federal grand jury in Salt Lake City returned an indictment against an alleged drug trafficker, living in the United States illegally, for multiple drug crimes.",https://www.fbi.gov/contact-us/field-offices/saltlakecity/news/illegal-alien-from-mexico-indicted-after-agents-seized-large-quantities-of-narcotics-including-22-pounds-of-fentanyl-powder,162
827e38e8585169,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Queens Man Indicted for Sex Trafficking Five Victims, Including Three Minors, at Hotels on Long Island and Elsewhere","Tyrone Stylistic Crooks was charged with multiple counts of sex trafficking, sexual exploitation of minors, and transportation for prostitution.","Tyrone Stylistic Crooks was charged with multiple counts of sex trafficking, sexual exploitation of minors, and transportation for prostitution.",https://www.fbi.gov/contact-us/field-offices/newyork/news/queens-man-indicted-for-sex-trafficking-five-victims-including-three-minors-at-hotels-on-long-island-and-elsewhere,144
453c3f18b2bc50,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Philadelphia Fugitive Added to FBI’s Ten Most Wanted Fugitives List,Officials announced the addition of Trung Duc Lu to the “Ten Most Wanted Fugitives” list. Lu is the 539th addition to the list.,Officials announced the addition of Trung Duc Lu to the “Ten Most Wanted Fugitives” list. Lu is the 539th addition to the list.,https://www.fbi.gov/contact-us/field-offices/philadelphia/news/philadelphia-fugitive-added-to-fbis-ten-most-wanted-fugitives-list,127
dd3904a823a597,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Leader of ATM Jackpotting Conspiracy that Funneled Money to Tren de Aragua Added to the FBI’s List of Ten Most Wanted Fugitives,FBI Omaha Special Agent in Charge Eugene Kowel and U.S. Attorney for the District of Nebraska Lesley Woods announced today that Anibal Alexander Canelon Aguirre has been added to the FBI’s Ten Most Wanted Fugitives list.,FBI Omaha Special Agent in Charge Eugene Kowel and U.S. Attorney for the District of Nebraska Lesley Woods announced today that Anibal Alexander Canelon Aguirre has been added to the FBI’s Ten Most Wanted Fugitives list.,https://www.fbi.gov/contact-us/field-offices/omaha/news/leader-of-atm-jackpotting-conspiracy-that-funneled-money-to-tren-de-aragua-added-to-fbi-list-of-ten-most-wanted-fugitives,220
7803b6ecbdeb48,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Columbia Woman Who Coerced Minor Boy to Engage in Sex Sentenced to 20 Years in Federal Prison,"Alyson Cranick, of Columbia, Connecticut, was sentenced to 240 months of imprisonment and 10 years of supervised release for coercing a minor to engage in sexual activity.","Alyson Cranick, of Columbia, Connecticut, was sentenced to 240 months of imprisonment and 10 years of supervised release for coercing a minor to engage in sexual activity.",https://www.fbi.gov/contact-us/field-offices/newhaven/news/columbia-woman-who-coerced-minor-boy-to-engage-in-sex-sentenced-to-20-years-in-federal-prison,171
24d012fb7c9868,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Bridgeport Man Sentenced to More Than Eight Years in Prison for Gunpoint Robberies of Retail Stores, Amazon Delivery Truck",Mickyeem Profit was sentenced to 102 months of imprisonment for his participation in the armed robberies of multiple retail stores and an Amazon truck.,Mickyeem Profit was sentenced to 102 months of imprisonment for his participation in the armed robberies of multiple retail stores and an Amazon truck.,https://www.fbi.gov/contact-us/field-offices/newhaven/news/bridgeport-man-sentenced-to-more-than-eight-years-in-prison-for-gunpoint-robberies-of-retail-stores-amazon-delivery-truck,151
f363e50be7d6f8,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Navy Commander Sentenced for Federal Cyberstalking,Jason Michael Leidel was sentenced to 41 months in prison after a jury found him guilty of cyberstalking his ex-wife and her boyfriend late last year.,Jason Michael Leidel was sentenced to 41 months in prison after a jury found him guilty of cyberstalking his ex-wife and her boyfriend late last year.,https://www.fbi.gov/contact-us/field-offices/baltimore/news/navy-commander-sentenced-for-federal-cyberstalking,150
f77aeb4df100cf,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Milwaukee Man Sentenced to 264 Months in Federal Prison,"Daniel L. Anderson of Milwaukee, Wisconsin, was sentenced to 264 months in federal prison for receipt of child pornography.","Daniel L. Anderson of Milwaukee, Wisconsin, was sentenced to 264 months in federal prison for receipt of child pornography.",https://www.fbi.gov/contact-us/field-offices/milwaukee/news/milwaukee-man-sentenced-to-264-months-in-federal-prison,123
9349e6b87111dc,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Final Defendant in Large York County Drug Conspiracy Sentenced to 15 Years in Federal Prison,Jarman Lamar White has been sentenced for conspiracy to possess with the intent to distribute 400 grams of fentanyl and a quantity of cocaine and methamphetamine.,Jarman Lamar White has been sentenced for conspiracy to possess with the intent to distribute 400 grams of fentanyl and a quantity of cocaine and methamphetamine.,https://www.fbi.gov/contact-us/field-offices/columbia/news/final-defendant-in-large-york-county-drug-conspiracy-sentenced-to-15-years-in-federal-prison,162
6b627b635ae1b1,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Providence Man Sentenced to 10 Years in Federal Prison for Fentanyl Trafficking,A Providence man who admitted to his role in a fentanyl trafficking conspiracy has been sentenced in federal court in Rhode Island.,A Providence man who admitted to his role in a fentanyl trafficking conspiracy has been sentenced in federal court in Rhode Island.,https://www.fbi.gov/contact-us/field-offices/boston/news/providence-man-sentenced-to-10-years-in-federal-prison-for-fentanyl-trafficking,131
34d6ec97c7618c,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Grand Jury Returns Indictments,"A federal grand jury in the Western District of Wisconsin, sitting in Madison, returned the following indictments.","A federal grand jury in the Western District of Wisconsin, sitting in Madison, returned the following indictments.",https://www.fbi.gov/contact-us/field-offices/milwaukee/news/grand-jury-returns-indictments-14,114
8b49f7c627c2b1,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Tallahassee Man Charged for Threats to Kill the President, Member of Congress, and Federal Reserve Chairman","Diego M. Villavicencio, 36, of Tallahassee, was charged with interstate communication of threats, impeding or retaliating against a federal official, and threats against the President.","Diego M. Villavicencio, 36, of Tallahassee, was charged with interstate communication of threats, impeding or retaliating against a federal official, and threats against the President.",https://www.fbi.gov/contact-us/field-offices/jacksonville/news/tallahassee-man-charged-threats-kill-president-member-congress-federal-reserve,184
d3d41cfd5d239c,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",New Orleans Resident Sentenced for Making Ransom Demand for Release of Kidnapping Victim,"Janette Ramirez, age 34, was sentenced to 42 months in prison after previously pleading guilty to interstate transmission of a ransom demand.","Janette Ramirez, age 34, was sentenced to 42 months in prison after previously pleading guilty to interstate transmission of a ransom demand.",https://www.fbi.gov/contact-us/field-offices/neworleans/news/new-orleans-resident-sentenced-for-making-ransom-demand-for-release-of-kidnapping-victim,141
1a95478da12b35,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",New Orleans Man Indicted for Being Felon in Possession of Firearm and Ammunition,"Cortez Johnson, age 42, of New Orleans, was indicted for being a felon in possession of a firearm, and for being a felon in possession of ammunition.","Cortez Johnson, age 42, of New Orleans, was indicted for being a felon in possession of a firearm, and for being a felon in possession of ammunition.",https://www.fbi.gov/contact-us/field-offices/neworleans/news/new-orleans-man-indicted-for-being-felon-in-possession-of-firearm-and-ammunition,149
6b204f8cc49203,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Ten Most Wanted Fugitive Samuel Ramirez Jr. Apprehended in Mexico,"Samuel Ramirez Jr., 33, of Federal Way, was apprehended without incident on Tuesday, March 10, at 11:13 a.m. PT in Culiacán, Sinaloa, Mexico, only one hour and 13 minutes after being announced as the 538th addition to the FBI’s Ten Most Wanted Fugitives list.","Samuel Ramirez Jr., 33, of Federal Way, was apprehended without incident on Tuesday, March 10, at 11:13 a.m. PT in Culiacán, Sinaloa, Mexico, only one hour and 13 minutes after being announced as the 538th addition to the FBI’s Ten Most Wanted Fugitives list.",https://www.fbi.gov/contact-us/field-offices/seattle/news/ten-most-wanted-fugitive-samuel-ramirez-jr-apprehended-in-mexico,259
d13c4599c97c4a,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Activity in the U.S. Attorney’s Office,"Recent activity in the U.S. Attorney’s Office, District of Wyoming.","Recent activity in the U.S. Attorney’s Office, District of Wyoming.",https://www.fbi.gov/contact-us/field-offices/denver/news/activity-in-the-us-attorneys-office-20,67
7c72fb173110d9,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Evading Residential Proxy Networks: Protecting Your Devices from Becoming a Tool for Criminals,"The FBI is publishing this PSA to raise awareness of residential proxies, the risks they pose, and steps the public can take to safeguard their devices from becoming part of a residential proxy network.","The FBI is publishing this PSA to raise awareness of residential proxies, the risks they pose, and steps the public can take to safeguard their devices from becoming part of a residential proxy network.",https://www.fbi.gov/investigate/cyber/alerts/2026/evading-residential-proxy-networks-protecting-your-devices-from-becoming-a-tool-for-criminals,202
ceb26bb0ab67b5,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Two Cambria County Residents Indicted for Methamphetamine Trafficking,"Two residents of Cambria County, Pennsylvania, have been indicted on charges of violating federal narcotics and firearms laws.","Two residents of Cambria County, Pennsylvania, have been indicted on charges of violating federal narcotics and firearms laws.",https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/two-cambria-county-residents-indicted-for-methamphetamine-trafficking,126
be7eecc3772410,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",New Orleans Felons Indicted for Federal Drug Trafficking and Firearms Offenses,Donell Barthelemy and Michael Brooks were charged in an unsealed eight-count indictment with violations of the Federal Gun Control Act.,Donell Barthelemy and Michael Brooks were charged in an unsealed eight-count indictment with violations of the Federal Gun Control Act.,https://www.fbi.gov/contact-us/field-offices/neworleans/news/new-orleans-felons-indicted-for-federal-drug-trafficking-and-firearms-offenses,135
a000ac95f7da2e,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Nine-Time Felon Sentenced for Firearms Violation After Participating in Shootout,Gerard Carr was sentenced to 137 months in prison after previously pleading guilty to being a felon in possession of a firearm.,Gerard Carr was sentenced to 137 months in prison after previously pleading guilty to being a felon in possession of a firearm.,https://www.fbi.gov/contact-us/field-offices/neworleans/news/nine-time-felon-sentenced-for-firearms-violation-after-participating-in-shootout,127
09f63605737408,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Louisville Man Faces at Least 35 Years in Prison Following Conviction at Trial on Nine Federal Child Exploitation Charges,"Quinnton Dawson, 35, of Louisville was found guilty by a federal jury of nine federal child exploitation charges.","Quinnton Dawson, 35, of Louisville was found guilty by a federal jury of nine federal child exploitation charges.",https://www.fbi.gov/contact-us/field-offices/louisville/news/louisville-man-faces-at-least-35-years-in-prison-following-conviction-at-trial-on-nine-federal-child-exploitation-charges,113
9b1ead963824e6,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Bowling Green Man Sentenced to 27 Years and Six Months in Federal Prison for Online Enticement of Minors,"James Clark, 40, of Bowling Green, has been sentenced to 27 and one half years in prison for online coercion and enticement of minors.","James Clark, 40, of Bowling Green, has been sentenced to 27 and one half years in prison for online coercion and enticement of minors.",https://www.fbi.gov/contact-us/field-offices/louisville/news/bowling-green-man-sentenced-to-27-years-and-six-months-in-federal-prison-for-online-enticement-of-minors,134
708fe500e2d024,2026-03-12,2026,3,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Three Sentenced in Methamphetamine Trafficking Conspiracy,"Robert Allen, Larry Ellison, and Rebecca Garlandios were sentenced to 150 months, 164 months, and 70 months and two days, respectively, for conspiracy to distribute 50 grams or more of methamphetamine.","Robert Allen, Larry Ellison, and Rebecca Garlandios were sentenced to 150 months, 164 months, and 70 months and two days, respectively, for conspiracy to distribute 50 grams or more of methamphetamine.",https://www.fbi.gov/contact-us/field-offices/louisville/news/three-sentenced-in-methamphetamine-trafficking-conspiracy,201
